school_type,teaching_method,n_student,gender,lunch,pretest,posttest,school_setting_Rural,school_setting_Suburban,school_setting_Urban
1,1,0.9961012757473096,1,1,-0.2199138703321692,65.0,0.0,1.0,0.0
1,1,0.9961012757473096,1,1,-0.07236259581778867,57.0,0.0,1.0,0.0
1,1,0.9961012757473096,1,1,-0.5150164193609302,54.0,0.0,1.0,0.0
1,1,0.9961012757473096,1,1,-0.14613823307497895,62.0,0.0,1.0,0.0
1,1,0.9961012757473096,1,1,-0.07236259581778867,61.0,0.0,1.0,0.0
1,1,0.9961012757473096,1,1,-0.8101189683896913,59.0,0.0,1.0,0.0
1,1,0.9961012757473096,0,1,-0.5887920566181205,56.0,0.0,1.0,0.0
1,1,0.9961012757473096,0,0,-0.44124078210374,58.0,0.0,1.0,0.0
1,0,-0.6519633558441411,1,1,-1.3265484291900231,56.0,0.0,1.0,0.0
1,0,-0.6519633558441411,0,0,-0.36746514484654974,63.0,0.0,1.0,0.0
1,0,-0.6519633558441411,1,0,-0.5150164193609302,58.0,0.0,1.0,0.0
1,0,-0.6519633558441411,1,1,-1.1052215174184523,60.0,0.0,1.0,0.0
1,0,-0.6519633558441411,0,1,-1.1789971546756426,49.0,0.0,1.0,0.0
1,0,-0.6519633558441411,0,0,-1.031445880161262,60.0,0.0,1.0,0.0
1,0,-0.6519633558441411,0,1,-1.2527727919328329,57.0,0.0,1.0,0.0
1,0,-0.6519633558441411,1,1,-0.8101189683896913,58.0,0.0,1.0,0.0
1,0,-0.6519633558441411,0,0,-0.7363433311325011,63.0,0.0,1.0,0.0
1,0,-0.6519633558441411,0,0,-0.7363433311325011,67.0,0.0,1.0,0.0
1,0,-0.6519633558441411,0,1,-1.4003240664472134,53.0,0.0,1.0,0.0
1,0,-0.6519633558441411,1,0,-0.5150164193609302,62.0,0.0,1.0,0.0
1,0,-0.6519633558441411,0,1,-0.9576702429040719,54.0,0.0,1.0,0.0
1,0,-0.6519633558441411,0,0,-0.5150164193609302,65.0,0.0,1.0,0.0
1,0,-0.6519633558441411,1,0,-0.7363433311325011,67.0,0.0,1.0,0.0
1,0,-0.6519633558441411,0,1,-1.1789971546756426,61.0,0.0,1.0,0.0
1,0,-0.6519633558441411,0,1,-0.7363433311325011,64.0,0.0,1.0,0.0
1,0,-0.6519633558441411,1,1,-0.8101189683896913,59.0,0.0,1.0,0.0
1,0,-0.6519633558441411,0,1,-1.1052215174184523,52.0,0.0,1.0,0.0
1,0,1.231539080260374,0,0,0.14896431595378212,74.0,0.0,1.0,0.0
1,0,1.231539080260374,1,1,0.2227399532109724,74.0,0.0,1.0,0.0
1,0,1.231539080260374,0,0,0.5178425022397335,79.0,0.0,1.0,0.0
1,0,1.231539080260374,0,1,0.44406686498254316,71.0,0.0,1.0,0.0
1,0,1.231539080260374,1,1,0.14896431595378212,73.0,0.0,1.0,0.0
1,0,1.231539080260374,1,1,0.5178425022397335,74.0,0.0,1.0,0.0
1,0,1.231539080260374,1,1,0.0014130414394015929,71.0,0.0,1.0,0.0
1,0,1.231539080260374,1,1,0.0014130414394015929,68.0,0.0,1.0,0.0
1,0,1.231539080260374,1,0,0.0014130414394015929,75.0,0.0,1.0,0.0
1,0,1.231539080260374,1,1,0.14896431595378212,72.0,0.0,1.0,0.0
1,0,1.231539080260374,1,1,0.2227399532109724,79.0,0.0,1.0,0.0
1,0,1.231539080260374,1,0,0.2227399532109724,75.0,0.0,1.0,0.0
1,0,1.231539080260374,0,0,0.3702912277253529,78.0,0.0,1.0,0.0
1,0,1.231539080260374,1,1,0.0014130414394015929,67.0,0.0,1.0,0.0
1,0,1.231539080260374,0,1,-0.2199138703321692,73.0,0.0,1.0,0.0
1,0,1.231539080260374,1,0,0.44406686498254316,73.0,0.0,1.0,0.0
1,0,1.231539080260374,0,1,-0.14613823307497895,67.0,0.0,1.0,0.0
1,0,1.231539080260374,1,1,0.3702912277253529,73.0,0.0,1.0,0.0
1,0,1.231539080260374,0,1,-0.14613823307497895,67.0,0.0,1.0,0.0
1,0,1.231539080260374,1,1,0.3702912277253529,72.0,0.0,1.0,0.0
1,0,1.231539080260374,1,0,0.6653937767541139,77.0,0.0,1.0,0.0
1,0,1.231539080260374,0,0,0.5178425022397335,74.0,0.0,1.0,0.0
1,0,1.231539080260374,1,1,0.29651559046816267,76.0,0.0,1.0,0.0
1,0,1.231539080260374,0,0,0.44406686498254316,77.0,0.0,1.0,0.0
1,0,1.231539080260374,1,1,0.07518867869659186,74.0,0.0,1.0,0.0
1,0,1.231539080260374,0,1,-0.07236259581778867,73.0,0.0,1.0,0.0
1,1,-0.6519633558441411,0,1,0.6653937767541139,69.0,0.0,1.0,0.0
1,1,-0.6519633558441411,0,0,0.5916181394969237,74.0,0.0,1.0,0.0
1,1,-0.6519633558441411,1,0,0.3702912277253529,61.0,0.0,1.0,0.0
1,1,-0.6519633558441411,0,1,0.2227399532109724,69.0,0.0,1.0,0.0
1,1,-0.6519633558441411,1,1,0.3702912277253529,74.0,0.0,1.0,0.0
1,1,-0.6519633558441411,1,1,0.14896431595378212,66.0,0.0,1.0,0.0
1,1,-0.6519633558441411,1,1,0.2227399532109724,70.0,0.0,1.0,0.0
1,1,-0.6519633558441411,1,1,0.2227399532109724,68.0,0.0,1.0,0.0
1,1,-0.6519633558441411,1,0,0.5178425022397335,71.0,0.0,1.0,0.0
1,1,-0.6519633558441411,1,1,-0.14613823307497895,68.0,0.0,1.0,0.0
1,1,-0.6519633558441411,0,1,0.0014130414394015929,66.0,0.0,1.0,0.0
1,1,-0.6519633558441411,0,0,0.3702912277253529,72.0,0.0,1.0,0.0
1,1,-0.6519633558441411,1,0,0.5178425022397335,71.0,0.0,1.0,0.0
1,1,-0.6519633558441411,1,1,0.0014130414394015929,64.0,0.0,1.0,0.0
1,1,-0.6519633558441411,1,0,0.29651559046816267,66.0,0.0,1.0,0.0
1,1,-0.6519633558441411,0,1,-0.14613823307497895,70.0,0.0,1.0,0.0
1,1,0.9961012757473096,1,1,0.7391694140113042,68.0,0.0,1.0,0.0
1,1,0.9961012757473096,1,1,0.07518867869659186,71.0,0.0,1.0,0.0
1,1,0.9961012757473096,1,1,0.3702912277253529,69.0,0.0,1.0,0.0
1,1,0.9961012757473096,1,0,0.3702912277253529,66.0,0.0,1.0,0.0
1,1,0.9961012757473096,1,0,0.3702912277253529,68.0,0.0,1.0,0.0
1,1,0.9961012757473096,1,0,0.5178425022397335,72.0,0.0,1.0,0.0
1,1,0.9961012757473096,0,0,0.5916181394969237,70.0,0.0,1.0,0.0
1,1,0.9961012757473096,1,0,0.44406686498254316,74.0,0.0,1.0,0.0
1,1,0.9961012757473096,0,1,0.07518867869659186,69.0,0.0,1.0,0.0
1,1,0.9961012757473096,0,1,0.3702912277253529,67.0,0.0,1.0,0.0
1,1,0.9961012757473096,1,1,0.0014130414394015929,66.0,0.0,1.0,0.0
1,1,0.9961012757473096,0,1,0.5178425022397335,71.0,0.0,1.0,0.0
1,1,0.9961012757473096,0,1,0.2227399532109724,70.0,0.0,1.0,0.0
1,1,0.9961012757473096,1,1,0.14896431595378212,67.0,0.0,1.0,0.0
1,1,0.9961012757473096,1,0,0.5178425022397335,69.0,0.0,1.0,0.0
1,1,0.9961012757473096,1,1,0.0014130414394015929,65.0,0.0,1.0,0.0
1,1,0.9961012757473096,0,1,0.3702912277253529,76.0,0.0,1.0,0.0
1,1,0.9961012757473096,0,1,-0.2199138703321692,62.0,0.0,1.0,0.0
1,1,0.9961012757473096,0,1,0.44406686498254316,67.0,0.0,1.0,0.0
1,1,0.9961012757473096,0,1,0.3702912277253529,70.0,0.0,1.0,0.0
1,1,0.9961012757473096,1,1,0.3702912277253529,64.0,0.0,1.0,0.0
1,1,0.9961012757473096,1,0,0.8867206885256848,75.0,0.0,1.0,0.0
1,1,0.9961012757473096,1,0,0.44406686498254316,70.0,0.0,1.0,0.0
1,1,0.9961012757473096,0,1,0.2227399532109724,68.0,0.0,1.0,0.0
0,0,-2.0645901829225273,1,1,-0.14613823307497895,68.0,1.0,0.0,0.0
0,0,-2.0645901829225273,1,0,0.5916181394969237,78.0,1.0,0.0,0.0
0,0,-2.0645901829225273,1,0,0.8867206885256848,79.0,1.0,0.0,0.0
0,0,-2.0645901829225273,1,0,0.44406686498254316,76.0,1.0,0.0,0.0
0,0,-2.0645901829225273,1,0,0.14896431595378212,76.0,1.0,0.0,0.0
0,0,-2.0645901829225273,0,0,1.255598874811636,84.0,1.0,0.0,0.0
0,0,-2.0645901829225273,0,0,0.7391694140113042,78.0,1.0,0.0,0.0
0,0,-2.0645901829225273,1,1,0.07518867869659186,73.0,1.0,0.0,0.0
0,0,-2.0645901829225273,0,0,0.6653937767541139,77.0,1.0,0.0,0.0
0,0,-2.0645901829225273,1,0,0.7391694140113042,80.0,1.0,0.0,0.0
0,0,-2.0645901829225273,1,0,0.7391694140113042,79.0,1.0,0.0,0.0
0,0,-2.0645901829225273,1,0,0.6653937767541139,84.0,1.0,0.0,0.0
0,0,-2.0645901829225273,0,0,0.2227399532109724,78.0,1.0,0.0,0.0
0,0,-1.12283896487027,0,1,0.5916181394969237,84.0,1.0,0.0,0.0
0,0,-1.12283896487027,0,1,0.960496325782875,85.0,1.0,0.0,0.0
0,0,-1.12283896487027,1,0,0.960496325782875,88.0,1.0,0.0,0.0
0,0,-1.12283896487027,0,0,0.8129450512684945,81.0,1.0,0.0,0.0
0,0,-1.12283896487027,0,0,0.960496325782875,82.0,1.0,0.0,0.0
0,0,-1.12283896487027,1,1,0.960496325782875,79.0,1.0,0.0,0.0
0,0,-1.12283896487027,1,0,1.0342719630400652,83.0,1.0,0.0,0.0
0,0,-1.12283896487027,0,0,0.8129450512684945,83.0,1.0,0.0,0.0
0,0,-1.12283896487027,1,1,0.7391694140113042,83.0,1.0,0.0,0.0
0,0,-1.12283896487027,0,0,0.2227399532109724,80.0,1.0,0.0,0.0
0,0,-1.12283896487027,1,0,0.29651559046816267,81.0,1.0,0.0,0.0
0,0,-1.12283896487027,0,0,1.3293745120688263,82.0,1.0,0.0,0.0
0,0,-1.12283896487027,1,0,0.8867206885256848,86.0,1.0,0.0,0.0
0,0,-1.12283896487027,1,0,1.255598874811636,83.0,1.0,0.0,0.0
0,0,-1.12283896487027,0,1,0.07518867869659186,73.0,1.0,0.0,0.0
0,0,-1.12283896487027,1,0,0.44406686498254316,76.0,1.0,0.0,0.0
0,0,-1.12283896487027,1,0,0.960496325782875,87.0,1.0,0.0,0.0
0,0,-2.0645901829225273,1,0,0.14896431595378212,79.0,1.0,0.0,0.0
0,0,-2.0645901829225273,0,0,0.5178425022397335,76.0,1.0,0.0,0.0
0,0,-2.0645901829225273,1,0,0.2227399532109724,68.0,1.0,0.0,0.0
0,0,-2.0645901829225273,1,1,0.07518867869659186,69.0,1.0,0.0,0.0
0,0,-2.0645901829225273,0,0,0.6653937767541139,76.0,1.0,0.0,0.0
0,0,-2.0645901829225273,1,1,0.2227399532109724,73.0,1.0,0.0,0.0
0,0,-2.0645901829225273,1,1,0.5916181394969237,78.0,1.0,0.0,0.0
0,0,-2.0645901829225273,1,0,0.2227399532109724,77.0,1.0,0.0,0.0
0,0,-2.0645901829225273,0,0,0.44406686498254316,77.0,1.0,0.0,0.0
0,0,-2.0645901829225273,0,0,0.3702912277253529,74.0,1.0,0.0,0.0
0,0,-2.0645901829225273,1,0,0.0014130414394015929,72.0,1.0,0.0,0.0
0,0,-2.0645901829225273,1,0,0.29651559046816267,74.0,1.0,0.0,0.0
0,0,-2.0645901829225273,0,0,0.6653937767541139,80.0,1.0,0.0,0.0
0,0,-2.0645901829225273,0,0,0.7391694140113042,75.0,1.0,0.0,0.0
1,1,-0.1810877468180123,0,0,-0.5887920566181205,61.0,0.0,1.0,0.0
1,1,-0.1810877468180123,1,1,-1.2527727919328329,49.0,0.0,1.0,0.0
1,1,-0.1810877468180123,1,1,-0.5887920566181205,60.0,0.0,1.0,0.0
1,1,-0.1810877468180123,0,1,-0.5150164193609302,61.0,0.0,1.0,0.0
1,1,-0.1810877468180123,0,0,-0.6625676938753108,58.0,0.0,1.0,0.0
1,1,-0.1810877468180123,1,1,-0.14613823307497895,55.0,0.0,1.0,0.0
1,1,-0.1810877468180123,0,1,-0.8101189683896913,58.0,0.0,1.0,0.0
1,1,-0.1810877468180123,0,1,-0.7363433311325011,57.0,0.0,1.0,0.0
1,1,-0.1810877468180123,0,1,-0.5150164193609302,61.0,0.0,1.0,0.0
1,1,-0.1810877468180123,0,1,-0.6625676938753108,55.0,0.0,1.0,0.0
1,1,-0.1810877468180123,0,1,-0.5887920566181205,59.0,0.0,1.0,0.0
1,1,-0.1810877468180123,1,1,-0.5150164193609302,61.0,0.0,1.0,0.0
1,1,-0.1810877468180123,0,1,-1.031445880161262,61.0,0.0,1.0,0.0
1,1,-0.1810877468180123,0,1,-0.8101189683896913,59.0,0.0,1.0,0.0
1,1,-0.1810877468180123,0,1,-0.6625676938753108,57.0,0.0,1.0,0.0
1,1,-0.1810877468180123,1,1,-1.1789971546756426,50.0,0.0,1.0,0.0
1,1,-0.1810877468180123,0,1,-0.8101189683896913,57.0,0.0,1.0,0.0
1,1,-0.1810877468180123,0,1,-0.5150164193609302,58.0,0.0,1.0,0.0
1,1,-0.1810877468180123,0,1,-0.7363433311325011,55.0,0.0,1.0,0.0
1,1,-0.1810877468180123,1,1,-0.7363433311325011,56.0,0.0,1.0,0.0
1,1,-0.1810877468180123,1,1,-0.6625676938753108,64.0,0.0,1.0,0.0
1,0,0.9961012757473096,0,1,0.44406686498254316,75.0,0.0,1.0,0.0
1,0,0.9961012757473096,0,1,0.3702912277253529,76.0,0.0,1.0,0.0
1,0,0.9961012757473096,1,1,0.29651559046816267,79.0,0.0,1.0,0.0
1,0,0.9961012757473096,1,1,0.8129450512684945,82.0,0.0,1.0,0.0
1,0,0.9961012757473096,0,1,0.7391694140113042,76.0,0.0,1.0,0.0
1,0,0.9961012757473096,1,1,0.3702912277253529,78.0,0.0,1.0,0.0
1,0,0.9961012757473096,0,1,0.29651559046816267,79.0,0.0,1.0,0.0
1,0,0.9961012757473096,1,1,0.3702912277253529,75.0,0.0,1.0,0.0
1,0,0.9961012757473096,0,1,0.7391694140113042,82.0,0.0,1.0,0.0
1,0,0.9961012757473096,1,1,0.5178425022397335,74.0,0.0,1.0,0.0
1,0,0.9961012757473096,0,0,0.7391694140113042,79.0,0.0,1.0,0.0
1,0,0.9961012757473096,1,1,0.8129450512684945,79.0,0.0,1.0,0.0
1,0,0.9961012757473096,1,1,0.29651559046816267,75.0,0.0,1.0,0.0
1,0,0.9961012757473096,1,1,0.44406686498254316,79.0,0.0,1.0,0.0
1,0,0.9961012757473096,1,0,0.7391694140113042,80.0,0.0,1.0,0.0
1,0,0.9961012757473096,0,1,0.7391694140113042,81.0,0.0,1.0,0.0
1,0,0.9961012757473096,0,1,0.44406686498254316,85.0,0.0,1.0,0.0
1,0,0.9961012757473096,1,1,0.5916181394969237,78.0,0.0,1.0,0.0
1,0,0.9961012757473096,0,1,0.3702912277253529,77.0,0.0,1.0,0.0
1,0,0.9961012757473096,0,1,0.3702912277253529,73.0,0.0,1.0,0.0
1,0,0.9961012757473096,1,0,0.7391694140113042,84.0,0.0,1.0,0.0
1,0,0.9961012757473096,0,0,0.960496325782875,83.0,0.0,1.0,0.0
1,0,0.9961012757473096,0,0,0.8867206885256848,81.0,0.0,1.0,0.0
1,0,0.9961012757473096,0,1,0.3702912277253529,74.0,0.0,1.0,0.0
1,0,0.9961012757473096,1,1,0.6653937767541139,77.0,0.0,1.0,0.0
1,1,-0.41652555133107666,1,1,0.0014130414394015929,64.0,0.0,1.0,0.0
1,1,-0.41652555133107666,0,0,0.29651559046816267,64.0,0.0,1.0,0.0
1,1,-0.41652555133107666,1,1,-0.14613823307497895,65.0,0.0,1.0,0.0
1,1,-0.41652555133107666,1,1,0.29651559046816267,69.0,0.0,1.0,0.0
1,1,-0.41652555133107666,1,1,-0.2199138703321692,61.0,0.0,1.0,0.0
1,1,-0.41652555133107666,1,1,-0.14613823307497895,64.0,0.0,1.0,0.0
1,1,-0.41652555133107666,0,1,0.2227399532109724,65.0,0.0,1.0,0.0
1,1,-0.41652555133107666,0,0,0.0014130414394015929,72.0,0.0,1.0,0.0
1,1,-0.41652555133107666,1,1,0.5178425022397335,72.0,0.0,1.0,0.0
1,1,-0.41652555133107666,1,1,0.14896431595378212,60.0,0.0,1.0,0.0
1,1,-0.41652555133107666,1,0,0.29651559046816267,70.0,0.0,1.0,0.0
1,1,-0.41652555133107666,1,1,-0.2199138703321692,65.0,0.0,1.0,0.0
1,1,-0.41652555133107666,1,0,0.5916181394969237,74.0,0.0,1.0,0.0
1,1,-0.41652555133107666,0,1,0.14896431595378212,69.0,0.0,1.0,0.0
1,1,-0.41652555133107666,1,1,0.0014130414394015929,63.0,0.0,1.0,0.0
1,1,-0.41652555133107666,0,1,-0.07236259581778867,69.0,0.0,1.0,0.0
1,1,-0.41652555133107666,0,1,-0.07236259581778867,69.0,0.0,1.0,0.0
1,1,-0.41652555133107666,1,1,-0.2199138703321692,62.0,0.0,1.0,0.0
1,1,-0.41652555133107666,1,1,0.07518867869659186,65.0,0.0,1.0,0.0
1,1,-0.41652555133107666,0,1,-0.2199138703321692,57.0,0.0,1.0,0.0
1,1,-0.41652555133107666,0,1,-0.5887920566181205,57.0,0.0,1.0,0.0
1,1,-0.41652555133107666,0,1,-0.7363433311325011,49.0,0.0,1.0,0.0
1,1,-0.41652555133107666,0,1,-0.5887920566181205,54.0,0.0,1.0,0.0
1,1,-0.41652555133107666,0,1,-0.5150164193609302,55.0,0.0,1.0,0.0
1,1,-0.41652555133107666,1,1,-0.6625676938753108,59.0,0.0,1.0,0.0
1,1,-0.41652555133107666,1,1,-0.44124078210374,58.0,0.0,1.0,0.0
1,1,-0.41652555133107666,1,0,-0.5887920566181205,62.0,0.0,1.0,0.0
1,1,-0.41652555133107666,0,1,-0.8101189683896913,55.0,0.0,1.0,0.0
1,1,-0.41652555133107666,0,1,-0.5150164193609302,59.0,0.0,1.0,0.0
1,1,-0.41652555133107666,0,1,-1.031445880161262,54.0,0.0,1.0,0.0
1,1,-0.41652555133107666,0,1,-0.9576702429040719,53.0,0.0,1.0,0.0
1,1,-0.41652555133107666,1,0,-0.7363433311325011,60.0,0.0,1.0,0.0
1,1,-0.41652555133107666,0,1,-0.2199138703321692,59.0,0.0,1.0,0.0
1,1,-0.41652555133107666,0,1,-0.8101189683896913,51.0,0.0,1.0,0.0
1,1,-0.41652555133107666,0,1,-1.1052215174184523,53.0,0.0,1.0,0.0
1,1,-0.41652555133107666,1,1,-1.1052215174184523,51.0,0.0,1.0,0.0
1,1,-0.41652555133107666,1,1,-0.8101189683896913,57.0,0.0,1.0,0.0
1,1,0.9961012757473096,0,1,0.2227399532109724,67.0,0.0,1.0,0.0
1,1,0.9961012757473096,1,1,-0.07236259581778867,60.0,0.0,1.0,0.0
1,1,0.9961012757473096,1,1,-0.29368950758935947,63.0,0.0,1.0,0.0
1,1,0.9961012757473096,1,1,-0.2199138703321692,59.0,0.0,1.0,0.0
1,1,0.9961012757473096,0,1,0.14896431595378212,70.0,0.0,1.0,0.0
1,1,0.9961012757473096,0,0,-0.07236259581778867,65.0,0.0,1.0,0.0
1,1,0.9961012757473096,1,1,0.07518867869659186,66.0,0.0,1.0,0.0
1,1,0.9961012757473096,1,1,-0.2199138703321692,59.0,0.0,1.0,0.0
1,1,0.9961012757473096,1,1,0.0014130414394015929,69.0,0.0,1.0,0.0
1,1,0.9961012757473096,1,1,-0.44124078210374,62.0,0.0,1.0,0.0
1,1,0.9961012757473096,1,1,-0.2199138703321692,63.0,0.0,1.0,0.0
1,1,0.9961012757473096,0,1,0.14896431595378212,63.0,0.0,1.0,0.0
1,1,0.9961012757473096,1,1,-0.07236259581778867,67.0,0.0,1.0,0.0
1,1,0.9961012757473096,0,1,0.07518867869659186,64.0,0.0,1.0,0.0
1,1,0.9961012757473096,0,0,-0.07236259581778867,66.0,0.0,1.0,0.0
1,1,0.9961012757473096,1,1,-0.36746514484654974,63.0,0.0,1.0,0.0
1,1,0.9961012757473096,0,1,-0.07236259581778867,63.0,0.0,1.0,0.0
1,1,0.9961012757473096,1,1,-0.5150164193609302,61.0,0.0,1.0,0.0
1,1,0.9961012757473096,0,0,0.3702912277253529,69.0,0.0,1.0,0.0
1,1,0.9961012757473096,0,1,-0.07236259581778867,63.0,0.0,1.0,0.0
1,1,0.9961012757473096,0,1,0.0014130414394015929,65.0,0.0,1.0,0.0
1,1,0.9961012757473096,0,1,-0.2199138703321692,68.0,0.0,1.0,0.0
1,1,0.9961012757473096,1,1,-0.44124078210374,65.0,0.0,1.0,0.0
1,1,0.9961012757473096,1,1,-0.2199138703321692,66.0,0.0,1.0,0.0
1,0,-0.1810877468180123,0,1,-0.36746514484654974,72.0,1.0,0.0,0.0
1,0,-0.1810877468180123,0,1,0.14896431595378212,70.0,1.0,0.0,0.0
1,0,-0.1810877468180123,1,1,0.2227399532109724,70.0,1.0,0.0,0.0
1,0,-0.1810877468180123,1,0,0.44406686498254316,72.0,1.0,0.0,0.0
1,0,-0.1810877468180123,0,0,0.3702912277253529,70.0,1.0,0.0,0.0
1,0,-0.1810877468180123,1,1,0.0014130414394015929,71.0,1.0,0.0,0.0
1,0,-0.1810877468180123,1,1,0.0014130414394015929,68.0,1.0,0.0,0.0
1,0,-0.1810877468180123,1,0,0.0014130414394015929,74.0,1.0,0.0,0.0
1,0,-0.1810877468180123,0,1,-0.2199138703321692,65.0,1.0,0.0,0.0
1,0,-0.1810877468180123,0,1,-0.14613823307497895,72.0,1.0,0.0,0.0
1,0,-0.1810877468180123,1,1,-0.07236259581778867,72.0,1.0,0.0,0.0
1,0,-0.1810877468180123,0,1,-0.29368950758935947,62.0,1.0,0.0,0.0
1,0,-0.1810877468180123,1,0,0.07518867869659186,72.0,1.0,0.0,0.0
1,0,-0.1810877468180123,0,1,0.29651559046816267,77.0,1.0,0.0,0.0
1,0,-0.1810877468180123,1,1,-0.29368950758935947,69.0,1.0,0.0,0.0
1,0,-0.1810877468180123,1,1,-0.36746514484654974,69.0,1.0,0.0,0.0
1,0,-0.1810877468180123,0,1,0.29651559046816267,75.0,1.0,0.0,0.0
1,0,-0.1810877468180123,0,0,0.29651559046816267,70.0,1.0,0.0,0.0
1,0,-0.1810877468180123,0,1,-0.2199138703321692,69.0,1.0,0.0,0.0
1,0,-0.1810877468180123,1,1,-0.6625676938753108,65.0,1.0,0.0,0.0
1,0,-0.1810877468180123,1,1,-0.44124078210374,67.0,1.0,0.0,0.0
1,0,0.05435005769505208,0,1,0.07518867869659186,70.0,1.0,0.0,0.0
1,0,0.05435005769505208,1,1,-0.07236259581778867,72.0,1.0,0.0,0.0
1,0,0.05435005769505208,1,1,0.14896431595378212,71.0,1.0,0.0,0.0
1,0,0.05435005769505208,1,1,-0.07236259581778867,68.0,1.0,0.0,0.0
1,0,0.05435005769505208,1,0,0.2227399532109724,68.0,1.0,0.0,0.0
1,0,0.05435005769505208,1,1,0.29651559046816267,70.0,1.0,0.0,0.0
1,0,0.05435005769505208,0,1,0.0014130414394015929,71.0,1.0,0.0,0.0
1,0,0.05435005769505208,0,1,-0.29368950758935947,69.0,1.0,0.0,0.0
1,0,0.05435005769505208,0,1,0.2227399532109724,71.0,1.0,0.0,0.0
1,0,0.05435005769505208,1,1,-0.07236259581778867,74.0,1.0,0.0,0.0
1,0,0.05435005769505208,1,0,-0.14613823307497895,68.0,1.0,0.0,0.0
1,0,0.05435005769505208,1,1,-0.29368950758935947,66.0,1.0,0.0,0.0
1,0,0.05435005769505208,0,1,-0.07236259581778867,72.0,1.0,0.0,0.0
1,0,0.05435005769505208,0,1,-0.5150164193609302,63.0,1.0,0.0,0.0
1,0,0.05435005769505208,1,1,0.07518867869659186,74.0,1.0,0.0,0.0
1,0,0.05435005769505208,1,1,-0.2199138703321692,70.0,1.0,0.0,0.0
1,0,0.05435005769505208,1,1,-0.14613823307497895,61.0,1.0,0.0,0.0
1,0,0.05435005769505208,0,1,-0.07236259581778867,69.0,1.0,0.0,0.0
1,0,0.05435005769505208,1,0,-0.36746514484654974,67.0,1.0,0.0,0.0
1,0,0.05435005769505208,1,1,-0.5150164193609302,70.0,1.0,0.0,0.0
1,0,0.05435005769505208,1,1,0.07518867869659186,75.0,1.0,0.0,0.0
1,0,0.05435005769505208,1,1,-0.14613823307497895,69.0,1.0,0.0,0.0
1,1,-0.8874011603572054,0,1,-0.5150164193609302,56.0,1.0,0.0,0.0
1,1,-0.8874011603572054,1,0,-0.44124078210374,57.0,1.0,0.0,0.0
1,1,-0.8874011603572054,0,1,-1.1052215174184523,52.0,1.0,0.0,0.0
1,1,-0.8874011603572054,1,0,-0.9576702429040719,61.0,1.0,0.0,0.0
1,1,-0.8874011603572054,1,1,-0.8838946056468816,57.0,1.0,0.0,0.0
1,1,-0.8874011603572054,0,1,-0.5887920566181205,53.0,1.0,0.0,0.0
1,1,-0.8874011603572054,0,1,-0.8101189683896913,53.0,1.0,0.0,0.0
1,1,-0.8874011603572054,0,1,-0.9576702429040719,53.0,1.0,0.0,0.0
1,1,-0.8874011603572054,1,1,-0.7363433311325011,53.0,1.0,0.0,0.0
1,1,-0.8874011603572054,1,0,-0.8101189683896913,53.0,1.0,0.0,0.0
1,1,-0.8874011603572054,0,1,-0.8101189683896913,57.0,1.0,0.0,0.0
1,1,-0.8874011603572054,1,1,-1.031445880161262,50.0,1.0,0.0,0.0
1,1,-0.8874011603572054,0,1,-1.1789971546756426,48.0,1.0,0.0,0.0
1,1,-0.8874011603572054,1,1,-1.1789971546756426,48.0,1.0,0.0,0.0
1,1,-0.8874011603572054,0,1,-0.8838946056468816,53.0,1.0,0.0,0.0
1,1,-0.8874011603572054,0,0,-0.7363433311325011,57.0,1.0,0.0,0.0
1,1,-0.8874011603572054,1,1,-1.4003240664472134,51.0,1.0,0.0,0.0
1,1,1.9378524937995671,1,1,-0.36746514484654974,57.0,0.0,0.0,1.0
1,1,1.9378524937995671,1,1,-0.5150164193609302,53.0,0.0,0.0,1.0
1,1,1.9378524937995671,0,1,-0.14613823307497895,57.0,0.0,0.0,1.0
1,1,1.9378524937995671,1,1,-0.6625676938753108,59.0,0.0,0.0,1.0
1,1,1.9378524937995671,1,1,-0.6625676938753108,54.0,0.0,0.0,1.0
1,1,1.9378524937995671,1,1,-0.7363433311325011,51.0,0.0,0.0,1.0
1,1,1.9378524937995671,0,1,-0.8101189683896913,55.0,0.0,0.0,1.0
1,1,1.9378524937995671,1,1,-0.36746514484654974,56.0,0.0,0.0,1.0
1,1,1.9378524937995671,1,1,-0.44124078210374,58.0,0.0,0.0,1.0
1,1,1.9378524937995671,1,1,-0.9576702429040719,56.0,0.0,0.0,1.0
1,1,1.9378524937995671,1,1,-0.5887920566181205,53.0,0.0,0.0,1.0
1,1,1.9378524937995671,0,1,-0.8101189683896913,57.0,0.0,0.0,1.0
1,1,1.9378524937995671,1,0,-0.8101189683896913,59.0,0.0,0.0,1.0
1,1,1.9378524937995671,0,1,-0.44124078210374,55.0,0.0,0.0,1.0
1,1,1.9378524937995671,0,1,-0.5887920566181205,55.0,0.0,0.0,1.0
1,1,1.9378524937995671,1,1,-0.9576702429040719,54.0,0.0,0.0,1.0
1,1,1.9378524937995671,0,1,-0.5150164193609302,58.0,0.0,0.0,1.0
1,1,1.9378524937995671,1,1,-0.7363433311325011,51.0,0.0,0.0,1.0
1,1,1.9378524937995671,1,1,-0.9576702429040719,52.0,0.0,0.0,1.0
1,1,1.9378524937995671,0,1,-0.8838946056468816,60.0,0.0,0.0,1.0
1,1,1.9378524937995671,0,1,-0.2199138703321692,59.0,0.0,0.0,1.0
